State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
CA,CA-50,PEREGRINE SEMICONDUCTOR CORPORATION,NNG05ED50P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"San Diego, CA (District 50)",05/19/2005,09/01/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$20,000","$20,000",[None Indicated],N/A,N/A,FOUNDRY ACCESS - MULTI-PROJECT RUN (FC PROCESS) REF: PE-721
CA,CA-14,ITT VEAM LIMITED LIABILITY COMPANY,NNA05CQ08P Modification 0 (Base Record),ARC - Ames Research Center,"Mountain View, CA (District 14)",05/19/2005,06/30/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$22,984","$22,984",334511,N/A,N/A,LN-100G INERTIAL NAVIGATION SYSTEM REPAIR
CA,CA-38,AIRLINK NETWORK CORP.,NNL05AB49D Modification 0 (Base Record),LaRC - Langley Research Center,"WALNUT, CA (District 38)",05/19/2005,06/18/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$28,162","$28,162",511210,N/A,N/A,"THINKPAD ULTRABAY SLIM LIPOLOMER BATTERY,"
CA,CA-14,CULTURAL SOLUTIONS INCORPORATED,NNA05CR15P Modification 0 (Base Record),ARC - Ames Research Center,"Mountain View, CA (District 14)",05/19/2005,09/30/2005,"Asian Pacific American Owned Business,Minority Owned,Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$43,125","$43,125",611710,N/A,N/A,EO DIVERSITY TRAINING PROGRAM
CA,CA-23,ILLGEN SIMULATION,NNA05BE27D Modification 1,ARC - Ames Research Center,"Goleta, CA (District 23)",05/19/2005,03/06/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$45,000","$45,000",541710,N/A,N/A,ROTOECRAFT RESEARCH
CA,CA-29,CALIF INSTITUTE TECHNOLOGY,NNG04GD76G Modification 1,GSFC - Goddard Space Flight Center,"Pasadena, CA (District 29)",05/19/2005,02/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$67,562","$67,562",[None Indicated],N/A,N/A,CHEMISTRY & TRANSPORT IN A MULTI-DIMENSIONAL MODEL
CA,CA-23,NORTHROP GRUMMAN SIMULATION TECHNOLOGIES CORPORATION,NNA04BB26D Modification 3,ARC - Ames Research Center,"Goleta, CA (District 23)",05/19/2005,01/30/2007,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$70,000","$70,000",541710,N/A,N/A,Incremental funding for task 71
CA,CA-14,UNIV MISSOURI ROLLA,NCC21380 Modification 3,ARC - Ames Research Center,"Mountain View, CA (District 14)",05/19/2005,11/30/2006,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,"$102,974",$0,[None Indicated],N/A,N/A,A FUNCTION BASED MODELING APPROACH TO FAILURE ANAL YSIS IN DESIGN
CA,CA-48,UNIV CALIF IRVINE,NNG04GE76G Modification 1,GSFC - Goddard Space Flight Center,"Irvine, CA (District 48)",05/19/2005,02/28/2009,"Educational Institution,Minority Institution,, Grant For Research",Educational - ,"$110,423","$110,423",[None Indicated],N/A,N/A,SURVEYING THE X-RAY PROPERTIES OF ELLIPTICAL GALAXIES WITH CHANDRA & XMM
CA,CA-14,XEROX CORPORATION,ARC00200211CA67385DGS25F0062L Modification 16,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 14)",05/19/2005,09/30/2007,"[No Vendor Indicators Found], Fixed Price with Economic Price Adjustment",Other Than Small Business - ,"$130,000","$130,000",333293,N/A,N/A,RENEWAL OF XEROX FSMA
CA,CA-48,UNIV CALIF IRVINE,NNG04GA09G Modification 2,GSFC - Goddard Space Flight Center,"Irvine, CA (District 48)",05/19/2005,09/30/2006,"Educational Institution,Minority Institution,, Grant For Research",Educational - ,"$173,640","$173,640",[None Indicated],N/A,N/A,GLOBAL ATMOSPHERIC CHEMISTRY MODELING
CA,CA-14,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INCORPORATED,ARC00199812DNAS298084 Modification 102,ARC - Ames Research Center,"Mountain View, CA (District 14)",05/19/2005,06/30/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$200,000",$0,[None Indicated],N/A,N/A,TECHNICAL SERVICES FOR SIMULATION FACILITIES
CA,CA-29,CALIF INSTITUTE TECHNOLOGY,NNG04GI07G Modification 2,GSFC - Goddard Space Flight Center,"Pasadena, CA (District 29)",05/19/2005,12/31/2006,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$220,000","$294,860",[None Indicated],N/A,N/A,IMPACT PROCESSES IN THE SOLAR SYSTEM.
CA,CA-14,HERNANDEZ ENGINEERING INC,ARC00200005CA61829DGS10F0096K Modification 51,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 14)",05/19/2005,05/31/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$221,000",$0,541611,N/A,N/A,SYSTEM SAFETY & MISSION ASSURANCE & ISO QUALITY MANGMT SERVICES
CA,CA-14,ELORET CORPORATION,NNA05BF35C Modification 0 (Base Record),ARC - Ames Research Center,"Mountain View, CA (District 14)",05/19/2005,06/30/2009,"Small Business,, Cost Plus Award Fee",Small Business ONLY - ,"$275,000","$3,008,686",541710,N/A,N/A,AERONAUTICS AND EXPLORATION MISSION MODELING AND SIMULATION
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO710887 Modification 1,NOJMO - NASA Office of JPL Management and Oversight,"Pasadena, CA (District 29)",05/19/2005,09/30/2007,"Federal Government,, Cost Plus Award Fee",Government - ,"$770,000",$0,541710,N/A,N/A,SMD R&amp;A 4 TPF FOUNDATION 
CA,CA-14,UNIVERSITIES SPACE RESEARCH,NCC21426 Modification 28,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 14)",05/19/2005,09/30/2005,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,"$1,503,395",$0,[None Indicated],N/A,N/A,THE CONTINUED OPERATON OF THE RESEARCH INSTITUTE FOR ADVANCED COMPUTER SCIENCE (RIACS)
CA,CA-14,QSS GROUP INCORPORATED,NNA04AA18B Modification 24,ARC - Ames Research Center,"Mountain View, CA (District 14)",05/19/2005,10/14/2005,"Minority Owned,Small Business,Sub Continent Asian American Owned Business,, Cost Plus Incentive Fee","Small Disadvantaged Business,Small Business - ","$3,235,827",$0,541512,N/A,N/A,IT Services and Support Contract NNA04AA18B/DTTS59-99-D-00457
CA,CA-23,"TECOLOTE RESEARCH, INC",NNL04AC22T Modification 1,LaRC - Langley Research Center,"GOLETA, CA (District 23)",05/20/2005,02/04/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$-30,025","$-30,025",541611,N/A,N/A,SMALL EXPLORERS CONCEPT STUDY REPORTS COST EVALUATION                                 
CA,CA-22,HAUSER ELIZABETH M,E5723D Modification 2,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",05/20/2005,03/03/2007,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ",$0,$0,561410,N/A,N/A,Services for Transcriptions
CA,CA-22,LANIER WORLDWIDE INCORPORATED,E5195D Modification 11,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",05/20/2005,08/31/2006,"[No Vendor Indicators Found], Purchase Order",Other Than Small Business - ,$0,$0,[None Indicated],N/A,N/A,"SETUP IN SAP AS TO/DO WHICH IS INCORRECT, BUT IT IS CORRECTLY SETUP IN FPDS."
CA,CA-22,CENTURY PRECISION ENGINEERING INC,NND05AB84P Modification 2,AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 22)",05/20/2005,06/20/2005,"Asian Pacific American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ",$0,$0,336413,N/A,N/A,AIRCRAFT PARTS
CA,CA-50,BAKBONE SOFTWARE INCORPORATED,NNL05AE75P Modification 0 (Base Record),LaRC - Langley Research Center,"SAN DIEGO, CA (District 50)",05/20/2005,04/30/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$6,755","$6,755",[None Indicated],N/A,N/A,"NETVAULT MAINTENANCE RENEWAL, ENTERPRISE FOR SOLARIS SPARC"
CA,CA-12,TECHNICAL COMMUNITIES INCORPORATED,NNC05VF30P Modification 0 (Base Record),GRC - Glenn Research Center,"San Bruno, CA (District 12)",05/20/2005,06/30/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$16,575","$16,575",[None Indicated],N/A,N/A,SMT06 MOD NV SIGNAL GENERATOR
CA,CA-27,TOTAL AIRCRAFT SERVICES INCORPORATED,NND05AB32P Modification 1,AFRC - Armstrong Flight Research Center,"VAN NUYS, CA (District 27)",05/20/2005,07/01/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$24,000","$24,000",541710,N/A,N/A,DESIGN OF A POD QUALIFIED TO FLY ON THE NASA DRRC G-III AIRCRAFT TO HOUSE  A JPL SYNTHETIC APERATURE
CA,CA-15,GLOBAL IMAGINATION,NNG05HG06P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Los Gatos, CA (District 15)",05/20/2005,07/31/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$38,400","$38,400",541511,N/A,N/A,"Public Outreach national Exhibit Program to purchase a Magic Globe display components to complete the ""NASA's Vision for Exploration"""
CA,CA-53,UNIV CALIF SAN DIEGO,NAG512946 Modification 2,GSFC - Goddard Space Flight Center,"La Jolla, CA (District 53)",05/20/2005,02/28/2005,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$89,248",$0,[None Indicated],N/A,N/A,MAGNETOSPHERIC STRUCTURE AND INFLUENCE OF MAGNETO- SPHERIC FAST AND SLOW SHOCKS
CA,CA-30,BOEING N AMERICAN INC,NNC05CB29C Modification 1,GRC - Glenn Research Center,"Canoga Park, CA (District 30)",05/20/2005,05/13/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,"$216,000",$0,541710,N/A,N/A,HIGH VOLTAGE TEMPERATURE ELECTRONICS FOR SPACE EXPLORATION
CA,CA-36,THE AEROSPACE CORPORATION,NNL05AB34T Modification 1,LaRC - Langley Research Center,"El Segundo, CA (District 36)",05/20/2005,04/05/2006,"Nonprofit Organization,, Cost Plus Fixed Fee",Non-Profit Institutions - ,"$217,500",$0,541330,N/A,N/A,CAMPAIGN METHODOLOGIES FOR EXPLORATION DRIVEN SYSTEM OF SYSTEMS ARCHITECTURES
CA,CA-22,SCIENTIFIC & COMMERCIAL SYSTEM,NND04AB26C Modification 7,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",05/20/2005,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$406,018",$0,561210,N/A,N/A,LOGISTICS MANAGEMENT SERVICES AT NASA DFRC
CA,CA-09,UNIV CALIF BERKELEY,GSFC0200207DNAS502099 Modification 22,GSFC - Goddard Space Flight Center,"BERKELEY, CA (District 09)",05/20/2005,12/31/2007,"Educational Institution,, Cost No Fee",Educational - ,"$6,000,000",$0,336419,N/A,N/A,"TIME HISTORY OF EVENTS&MACROSCALE INTERACTIONS DURING SUBSTORMS (THEMIS) MISSION PHASE A EFFORTTHE CONTRACTOR SHALL PROVIDE A CONCEPT STUDY FOR THE THEMIS MISSION IN ORDER TO PROVIDE NASA WITH MORE DEFINITIVE INFORMATION REGARDING THE COST, RISK, AND FEASIBILITY OF THE INVESTIGATION. THE CONTRACTOR SHALL PREPARE AND DELIVER A CONCEPT STUDY REPORT DETAILING THE RESULTS OF THE STUDY IN ACCORDANCE WITH ATTACHMENT B OF THE CONTRACT ENTITLED ""MEDIUM-CLASS EXPLORER PROGRAM GUIDELINES AND CRITERIA FOR THE PHASE A CONCEPT STUDY"".  THE CONTRACTOR SHALL ALSO SUPPORT A NASA SITE VISIT AT ITS FACILITY TO DISCUSS THE CONCEPT STUDY REPORT AND ATTEND A PHASE A CONCEPT STUDY REVIEW MEETING, BRIDGE PHASE OPTION:  THE CONTRACTOR SHALL COMMENCE INITIAL DEFINITION PHASE ACTIVITIES, INCLUDING LONG LEAD PARTS PROCUREMENTS. AND THE FOLLOWING ACTIVITIES:- PROVIDE PROGRAM MANAGEMENT FOR THEMIS;- BEGIN SCIENTIFIC STUDIES AND SIMULATIONS TO PROVIDE SCIENTIFIC INPUT FOR INSTRUMENT AND ORBIT DESIGN ENSURING THEY MEET SCIENCE GOALS;- BEGIN THE DESIGN AND DEVELOPMENT AND INSTRUMENTS, OTHER HARDWARE, AND ELECTRONICS; AND- BEGIN FLIGHT SOFTWARE DEVELOPMENT"
CA,CA-14,S E T I INSTITUTE,NNA05CS54A Modification 0 (Base Record),ARC - Ames Research Center,"Mountain View, CA (District 14)",05/21/2005,05/14/2008,"[No Vendor Indicators Found], Cooperative Agreement",Other Than Small Business - ,"$63,560","$265,337",[None Indicated],N/A,N/A,"Geochemistry and Mineralogy of Atacama Desert Soils: A possible Mars Soil Analog In respose to NRA #NNA04Zss001N, Mars Fundamental Research, ROSS 2004"
CA,CA-14,BAY AREA ENVIRONMENTAL RESEARCH INSTITUTE INCORPORATED,NNA05CS55A Modification 0 (Base Record),ARC - Ames Research Center,"Mountain View, CA (District 14)",05/21/2005,03/31/2008,"[No Vendor Indicators Found], Cooperative Agreement",Other Than Small Business - ,"$70,000","$518,392",[None Indicated],N/A,N/A,Trace Constituent Structures and Controlling Processes in the Upper Troposphere and Lower Stratosphere: Meteorological Analysis and Mission Support
CA,CA-30,UNIV CALIF LOS ANGELES,NCC5624 Modification 9,GSFC - Goddard Space Flight Center,"Los Angeles, CA (District 30)",05/21/2005,05/31/2005,"Educational Institution,Minority Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,"$220,000","$-30,000",[None Indicated],N/A,N/A,HIGH-PERFORMANCE ADAPTIVE SIMULATION FRAMEWORK FOR SPACE-WEATHER MODELING (SWMF)
CA,CA-37,ASSOC FOR RETARDED CITIZENS-LONG BE,NNJ05JF96P Modification 1,JSC - Johnson Space Flight Center,"Long Beach, CA (District 37)",05/23/2005,05/18/2005,"Nonprofit Organization,, Firm Fixed Price",Non-Profit Institutions - ,"$-1,188","$-1,188",[None Indicated],N/A,N/A,SPACE FLIGHT AWARENESS PIN CARD SETS
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AB86T Modification 1,LaRC - Langley Research Center,"San Diego, CA (District 53)",05/23/2005,09/30/2005,"[No Vendor Indicators Found], BPA Call",Other Than Small Business - ,$0,$0,541611,N/A,N/A,PROVIDE INDEPENDENT COST ESTIMATE AND ASSOCIATED COST SUPPORT OF PROMETHEUS I AND OTHER SELECT NASA PROJECTS/PROGRAMS TO IPAO AND NASA HQ STAFF 
CA,CA-22,ZEL TECHNOLOGIES LLC,NND05AC04P Modification 2,AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 22)",05/23/2005,10/18/2005,"Black American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ",$0,$0,541710,N/A,N/A,SUPPORT FOR CIVIL UAV ASSESSMENT PROJECT
CA,CA-22,SPACE AGE PLATING INCORPORATED,NND05AC02D Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 22)",05/23/2005,06/02/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,$200,$200,[None Indicated],N/A,N/A,ALODINE/CHEM GOLD FILM 56EA
CA,CA-40,"CHRISTIE DIGITAL SYSTEMS USA, INC.",NNL05AB51D Modification 0 (Base Record),LaRC - Langley Research Center,"CYPRESS, CA (District 40)",05/23/2005,06/23/2005,"Corporate Entity Not Tax Exempt,For Profit Organization,Manufacturer Of Goods,, Firm Fixed Price",Small Business ONLY - ,"$5,734","$5,734",334290,N/A,N/A,CHRISTIE PROJECTOR LX
CA,CA-52,ALNAN MANUFACTURING LIMITED LIABILITY COMPANY,NNG05CC83P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Poway, CA (District 52)",05/23/2005,06/30/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$6,755","$6,755",[None Indicated],N/A,N/A,"BOB 9, 15,26,44,55,66,79,104,BREAKOUT BOX 8551266-3 SOCKET"
CA,CA-25,3D SYSTEMS INCORPORATED,NNC05MG76P Modification 0 (Base Record),GRC - Glenn Research Center,"Valencia, CA (District 25)",05/23/2005,07/08/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$9,680","$9,680",424690,N/A,N/A,CHEMICALS
CA,CA-15,SOFTMEMS LIMITED LIABILITY COMPANY,NNC05VF60P Modification 0 (Base Record),GRC - Glenn Research Center,"Los Gatos, CA (District 15)",05/23/2005,02/28/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$11,156","$11,156",[None Indicated],N/A,N/A,SW-MEMS 2005/2006 LICENSE MAINTENANCE
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL04AC01T Modification 5,LaRC - Langley Research Center,"San Diego, CA (District 53)",05/23/2005,07/31/2005,"[No Vendor Indicators Found], BPA Call",Other Than Small Business - ,"$25,000","$25,000",541611,N/A,N/A,PLANNING AND INITIAL FIELD REVIEW
CA,CA-43,TOWER INDUSTRIES INCORPORATED,NND05AC04D Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Ontario, CA (District 43)",05/23/2005,06/30/2005,"Small Business,, BPA Call",Small Business ONLY - ,"$26,817","$26,817",332312,N/A,N/A,fABRICATE BACKING PLATES X37 HOT STRUCTURES
CA,CA-53,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,NNG05GK03G Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"La Jolla, CA (District 53)",05/23/2005,05/31/2008,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$63,825","$63,825",[None Indicated],N/A,N/A,PHASE MODULATION FOR SUB-MM POLARIMETER ARRAY.
CA,CA-14,CREDO,NNG05WC48G Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Stanford, CA (District 14)",05/23/2005,06/30/2007,"Educational Institution,, Grant For Research",Educational - ,"$68,000","$136,000",[None Indicated],N/A,N/A,WEB-BASED INTERACTIVE MODELING OF COSMIC-RAY PROPAGATION AND GALACTIC DIFFUSE GAMMA-RAY EMISSION IN SUPPORT OF CURRENT AND FUTURE NASA MISSIONS.
CA,CA-14,GTSI CORP,NNA05CT27D Modification 0 (Base Record),ARC - Ames Research Center,"Moffett Field, CA (District 14)",05/23/2005,06/13/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$76,868","$76,868",421430,N/A,N/A,TI-616 JTX-4083
CA,CA-23,UNIV CALIF SANTA BARBARA,NAG32903 Modification 2,GRC - Glenn Research Center,"Santa Barbara, CA (District 23)",05/23/2005,04/30/2006,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$87,000","$130,000",[None Indicated],N/A,N/A,THE SUPERFLUID TRANSITION OF HE UNDER UNUSUAL CONDITIONS
CA,CA-01,UNIV CALIF DAVIS,NNG05CD08P Modification 3,GSFC - Goddard Space Flight Center,"Davis, CA (District 01)",05/23/2005,11/30/2005,"Educational Institution,, Firm Fixed Price",Educational - ,"$100,000","$100,000",611310,N/A,N/A,Proton Beam Testing
CA,CA-28,ULTRAMET CO,NNM04AB22C Modification 2,MSFC - Marshall Space Flight Center,"PACOIMA, CA (District 28)",05/23/2005,05/18/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - NASA STTR 02-11,"$100,000",$0,541380,N/A,N/A,REFRACTORY OPEN-CELL FOAM FUEL FOR HIGH  EFFICIENCY NUCLEAR SPACE PROPULSION
CA,CA-14,LOCKHEED MARTIN MARITIME SYSTEMS AND SENSORS NORFOLK VA,NNG05GK05G Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Palo Alto, CA (District 14)",05/23/2005,05/14/2008,"[No Vendor Indicators Found], Grant For Research",Other Than Small Business - ,"$117,203","$117,203",[None Indicated],N/A,N/A,SOLAR CONNECTION OF INTERPLANETARY CORONAL MASS EJECTIONS.
CA,CA-36,US AIR FORCE,NNH05AB26I Modification 0 (Base Record),HQ - Headquarters Acquisition Division,"El Segundo, CA (District 36)",05/23/2005,09/30/2005,"Federal Government,, Intragovernmental",Government - ,"$120,000","$120,000",[None Indicated],N/A,N/A,Support to MSFC ELV Human Rating Assessment
CA,CA-27,BOEING COMPANY THE,NNL05AE79P Modification 0 (Base Record),LaRC - Langley Research Center,"Canoga Park, CA (District 27)",05/23/2005,07/22/2005,"[No Vendor Indicators Found], Labor Hours",Other Than Small Business - ,"$133,396","$133,396",541710,N/A,N/A,SERVICES IN SUPPORT OF THE DYNAMIC ANALYSIS OF THE SPACE SHUTTLE T-0 INTERFACE
CA,CA-14,UNIV CALIF SAN FRANCISCO,NNA04CC53A Modification 3,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 14)",05/23/2005,04/30/2006,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - 03-OBPR-03,"$140,115",$0,[None Indicated],N/A,N/A,MECHANONSENSING AND MECHANOTRANSDUCTION BY THE NA- H EXCHANGER NHE1
CA,CA-36,US AIR FORCE,NNH05AA15I Modification 2,HQ - Headquarters Acquisition Division,"El Segundo, CA (District 36)",05/23/2005,09/30/2005,"[No Vendor Indicators Found], Intragovernmental",Other Than Small Business - ,"$263,366","$263,366",[None Indicated],N/A,N/A,EELV Human Rating Study
CA,CA-14,SVERDRUP TECHNOLOGY INCORPORATED,NNA04BA85C Modification 20,ARC - Ames Research Center,"Mountain View, CA (District 14)",05/23/2005,07/31/2006,"[No Vendor Indicators Found], Cost Plus Incentive Fee",Other Than Small Business - RFP238115,"$2,401,964",$0,561210,N/A,N/A,ATOM-AEROSPACE TESTING AND FACILITY OPS AND MAINT
CA,CA-14,ELORET CORPORATION,NNA04BC25C Modification 14,ARC - Ames Research Center,"Mountain View, CA (District 14)",05/23/2005,09/30/2008,"[No Vendor Indicators Found], Cost Plus Award Fee",Small Business ONLY - RFP2-38253-MXS,$0,"$-9,183",541710,N/A,N/A,SPACE TECHNOLOGY RESEARCH AND DEVELOPMENT
CA,CA-14,NELSON SEAN,A67478D Modification 2,ARC - Ames Research Center,"Mountain View, CA (District 14)",05/24/2005,05/24/2005,"SBA Certified HUBZone,, Firm Fixed Price","SBA Certified HUBZone,Small Business - ","$-1,600","$-1,600",[None Indicated],N/A,N/A,TO PROVIDE READER SERVICES FOR VISUALLY IMPIRED AM ES EMPLOYEE
CA,CA-14,LOS GATOS RESEARCH INCORPORATED,ARC00200201DNAS202047 Modification 7,ARC - Ames Research Center,"Mountain View, CA (District 14)",05/24/2005,01/23/2004,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,$0,$0,541710,N/A,N/A,SBIR PHASE II RESEARCH COMPACT TRACR GAS ANALYSIS
CA,CA-42,UNIT INSTRUMENTS INCORPORATED,NNC04VL82P Modification 1,GRC - Glenn Research Center,"Yorba Linda, CA (District 42)",05/24/2005,05/24/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,$0,$0,[None Indicated],N/A,N/A,MFC 9660 HT (0-5 LPM)
CA,CA-42,UNIT INSTRUMENTS INCORPORATED,NNC04VL82P Modification 0 (Base Record),GRC - Glenn Research Center,"YORBA LINDA, CA (District 42)",05/24/2005,05/24/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,$0,$0,[None Indicated],N/A,N/A,MFC 9660 HT (0-5 LPM)
