Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2025,AZ,AZ-05,Moog Inc.,80JSC021C0002 Modification P00017,JSC - Johnson Space Flight Center,"GILBERT, AZ (District 05)",10/15/2024,06/30/2025,"Definitive Contract, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,334511,,80JSC020Q0006,,Volatiles Investigating Polar Exploration Rover  (VIPER)  rover integrated avionics unit (iau)
2025,CA,CA-34,Cal State La University Auxiliary Services Inc,80NSSC24K0242 Modification P00001,NSSC - NASA Shared Services Center,"LOS ANGELES, CA (District 34)",10/28/2024,10/29/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Hispanic Servicing Institution, Minority Institution, Nonprofit Organization, State Controlled Institution of Higher Learning",$0,$0,[None Indicated],,,,"22-cssfp22-0006, VIPER rocks!"
2025,CA,CA-28,California Institute Of Technology,80NM0020F0049 Modification P00016,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",12/04/2024,09/30/2025,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$37,900",$0,541715,,,,JPL support to the Volatiles Investigating Polar Exploration Rover (VIPER) project (40-108723)
2025,CA,CA-32,"Northrop Grumman International Trading, Inc.",80JSC021P0003 Modification P00007,JSC - Johnson Space Flight Center,"WOODLAND HILLS, CA (District 32)",12/09/2024,11/30/2022,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization",$0,$0,334511,,80JSC021VIPERIMU,,Volatiles Investigating Polar Exploration Rover (VIPER)  inertial measurement unit (imu)MOD 7 - updating cage code in pps (contract writing system)
2025,CA,CA-16,The Aerospace Corporation,80ARC020F0034 Modification P00010,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 16)",12/10/2024,09/30/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$-15,710",$0,541715,,,,The contractor shall provide contamination control expertise and other technical support to the Volatiles Investigating Polar Exploration Rover (VIPER) mission Systems Engineer.
2025,CA,CA-16,Bay Area Environmental Research Institute,80NSSC21M0066 Modification P00007,NSSC - NASA Shared Services Center,"MOFFETT FIELD, CA (District 16)",01/22/2025,12/31/2025, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$244,697",$0,[None Indicated],,,,The VIPER mission presents a unique operational paradigm within the history of robotic spaceflight.
2025,CA,CA-18,Bay Area Environmental Research Institute,80NSSC21M0066 Modification P00008,NSSC - NASA Shared Services Center,"MOFFETT FIELD, CA (District 18)",03/12/2025,12/31/2025, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$10,076",$0,[None Indicated],,,,The VIPER mission presents a unique operational paradigm within the history of robotic spaceflight.
2025,CA,CA-28,California Institute Of Technology,80NM0020F0055 Modification P00012,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",03/18/2025,11/03/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$-192,464",$0,541715,,,,Ind services in support of the VIPER mission (91-108238)
2025,CA,CA-18,Bay Area Environmental Research Institute,80NSSC21M0066 Modification P00009,NSSC - NASA Shared Services Center,"MOFFETT FIELD, CA (District 18)",04/04/2025,12/31/2025, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$53,837",$0,[None Indicated],,,,The VIPER mission presents a unique operational paradigm within the history of robotic spaceflight.
2025,CA,CA-18,The Aerospace Corporation,80ARC024F0042 Modification P00003,ARC - Ames Research Center,"MOFFETT FIELD, CA (District 18)",04/09/2025,03/31/2025,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$1,698","$-206,035",541715,,80ARC024F0042-RFP,,Descorpe of VIPER Integration and Test (I&T) contamination control support task order
2025,CT,CT-01,"Space Electronics, Llc",80NSSC21P1346 Modification P00004,NSSC - NASA Shared Services Center,"BERLIN, CT (District 01)",02/10/2025,03/10/2025,"Purchase Order, Firm Fixed Price","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Partnership Or Limited Liability Partnership",$0,$0,541715,,80NSSC21753647Q,,"Measure mass properties at the Johnson Space Center of the VIPER surface segment, providing the measurement systems, fixturing and personnel required to measure weight, center-of-gravity and moments-of-inertia."
2025,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC24F0065 Modification P00001,MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",11/01/2024,08/31/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization","$-24,545","$-55,990",541715,,80MSFC20D0004,,Volatiles Investigating Polar Exploration Rover (VIPER) mission VIPER Review Team (VRT) support under ardes II 80msfc20d0004
2025,MD,MD-07,"Johns Hopkins University, The",80NSSC22K0533 Modification P00003,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",02/18/2025,04/25/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$25,638",$0,[None Indicated],,,,Modeling active volatile sources and transport during the VIPER mission
2025,MD,MD-07,"Johns Hopkins University, The",80NSSC22K0533 Modification P00004,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",03/14/2025,04/25/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"During its mission, the Volatiles Investigating Polar Exploration Rover (VIPER) will interact with a microenvironment that is shaped BY a number of active processes, including volatile transport and micrometeoroid bombardment. these processes are"
2025,MD,MD-07,"Johns Hopkins University, The",80NSSC22K0535 Modification P00004,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",05/08/2025,01/25/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,[None Indicated],,,,"21-viper21_2-0046, a geophysical traverse at the lunar south pole with the VIPER accelerometers"
2025,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC23F0067 Modification P00005,MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",05/13/2025,12/31/2025,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization",$0,$0,541715,,,,Johns Hopkins University Applied Physics Laboratory (JHU/APL) supports the Volatiles Investigating Polar Exploration Rover (VIPER) science and science operations
2025,OH,OH-11,"Hx5,, Llc",80GRC021F0071 Modification P00013,GRC - Glenn Research Center,"CLEVELAND, OH (District 11)",03/25/2025,09/22/2023,"Delivery Order, Cost Plus Fixed Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, SBA Certified 8A Program Participant, Service Related Disabled Veteran Owned Business, Subchapter S Corporation, Women Owned, Women Owned Small Business",$14,$0,541715,,,,Eo14042 ..VIPER edu manufacture - mechanisms
2025,PA,PA-12,"Astrobotic Technology, Inc.",80NSSC22K0846 Modification P00003,NSSC - NASA Shared Services Center,"PITTSBURGH, PA (District 12)",01/10/2025,07/30/2025,"Grant, Grant For Research","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization",$0,$0,[None Indicated],,,,Astrobotic s griffin lander will deliver NASA s VIPER to the south pole of the moon in 2023. griffin mission 1 (gm1) will use a lidar-based hazard detection (hd) sensor to detect rocks and craters down to 15 CM and 10-degree slopes to land safely.
2025,TX,TX-30,Southern Methodist University,80NSSC22K1333 Modification P00003,NSSC - NASA Shared Services Center,"DALLAS, TX (District 30)",01/21/2025,08/31/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$49,040",$0,[None Indicated],,,,"We propose laboratory investigations into the low temperature thermal properties of lunar regolith. these measurements are highly relevant for targeted missions to the lunar south pole (such AS the NASA VIPER mission) and will inform studies of NEAR-surface water ice at the lunar poles. despite the numerous NASA missions dedicated to measuring and mapping the thermal properties of planetary surfaces, laboratory measurements that would aid in interpreting remote sensing data from these missions are sparse. although some.laboratory measurements on the thermal characteristics of lunar regolith exist, very few measurements have been carried out below 150 k. permanently shadowed regions (psrs) are areas NEAR the lunar poles that remain in perpetual darkness. psrs are key areas of interest for lunar exploration due to their incredibly cold temperatures (below 100 k), which allow them to cold-trap water ice and other volatiles. standard lunar thermal models differ most significantly from remote sensing data collected from psrs, and this is primarily due to a lack of low-temperature laboratory measurements of lunar regolith. our laboratory scheme consists of measuring.the thermal conductivity of lunar regolith in vacuum in the temperature range of 15 - 350 k. we present theoretical evidence for how these low temperature results could significantly change modeled surface properties of the lunar poles. we AIM to use this data to develop a new, well-constrained thermal conductivity model, which we CAN then be used to update lunar polar maps. accurate thermal modeling estimates for psrs are essential for creating secure travel routes for VIPER (AS mission planning INCLUDES traversing into psrs) and obtaining better estimates for ground ice location.."
2025,TX,TX-14,Windhover Labs Llc,80NSSC21C0594 Modification P00004,NSSC - NASA Shared Services Center,"LEAGUE CITY, TX (District 14)",03/13/2025,03/31/2026,"Definitive Contract, Firm Fixed Price","Veteran Owned Small Business,Small Business Innovative Research,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership",$0,$0,541715,,,,VIPER command and telemetry communications integration & test
2025,VA,VA-03,Cornell Technical Services Llc,80LARC22F0015 Modification P00007,LaRC - Langley Research Center,"HAMPTON, VA (District 03)",10/17/2024,08/30/2024,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$-21,962",$0,541715,,,,Volatiles Investigating Polar Exploration Rover review teamsupport
2024,AZ,AZ-05,Moog Inc.,80JSC021C0002 Modification P00014,JSC - Johnson Space Flight Center,"GILBERT, AZ (District 05)",11/09/2023,01/31/2024,"Definitive Contract, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,"$80,877",334511,,80JSC020Q0006,,Volatiles Investigating Polar Exploration Rover  (VIPER)  rover integrated avionics unit (iau)
2024,AZ,AZ-05,Moog Inc.,80JSC021C0002 Modification P00015,JSC - Johnson Space Flight Center,"GILBERT, AZ (District 05)",06/18/2024,07/31/2024,"Definitive Contract, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,334511,,80JSC020Q0006,,Volatiles Investigating Polar Exploration Rover  (VIPER)  rover integrated avionics unit (iau)
2024,AZ,AZ-04,Alphacore Inc,80NSSC24PB258 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"TEMPE, AZ (District 04)",07/29/2024,02/06/2025,"Purchase Order, Firm Fixed Price","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","$156,464","$156,464",541715,,,,FY24 SBIR Phase I- VIPER: versatile imager platform with enhanced radiation hardness
2024,AZ,AZ-05,Moog Inc.,80JSC021C0002 Modification P00016,JSC - Johnson Space Flight Center,"GILBERT, AZ (District 05)",07/31/2024,10/31/2024,"Definitive Contract, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,334511,,80JSC020Q0006,,Volatiles Investigating Polar Exploration Rover  (VIPER)  rover integrated avionics unit (iau)
2024,AZ,AZ-08,Transource Services Corp.,80NSSC24FB144 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"PHOENIX, AZ (District 08)",08/21/2024,09/21/2025,"Delivery Order, Firm Fixed Price","Small Disadvantaged Business,Woman Owned Small Business,Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation, Women Owned, Women Owned Small Business","$83,293","$83,293",334111,,80NSSC24878933Q,,FY24 wind river vxworks VIPER renewal
2024,AZ,AZ-07,Planetary Science Institute,80NSSC20M0115 Modification P00006,NSSC - NASA Shared Services Center,"TUCSON, AZ (District 07)",09/23/2024,09/30/2025, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$14,000",$0,[None Indicated],,,,"The Near InfraRed Volatiles Spectrometer System (NIRVSS) is an instrument package designed to acquire imaging and spectral data of targets within the lunar permanently shaded regions (psrs). at its core, the instrument consists of a monochromatic imager and a spectrometer that covers the wavelength range of 1.3  m to 4  m at a spectral resolution of 15 to 30 nm. the imager uses a set of color leds to illuminate the target at different wavelengths, whereas a tungsten lamp illuminates the target for the spectrometer. three versions of this instrument are expected to fly to the moon AS payloads on the astrobotics lander, on cl19, and on the Volatiles Investigating Polar Exploration Rover (VIPER), to be launched on 2021, 2022, and 2023, respectively. we propose here to support the development and operations of NIRVSS BY: 1) developing data analysis tools to use in the interpretation of NIRVSS data. 2) supporting data analysis and interpretation. 3) preparing the data for release with the PDS."
2024,CA,CA-28,California Institute Of Technology,80NM0020F0055 Modification P00008,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",10/16/2023,06/23/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$250,000",$0,541715,,,,Ind services in support of the VIPER mission (91-108238)
2024,CA,CA-16,Bay Area Environmental Research Institute,80NSSC21M0066 Modification P00005,NSSC - NASA Shared Services Center,"MOFFETT FIELD, CA (District 16)",10/20/2023,12/31/2025, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$210,500",$0,[None Indicated],,,,Volatiles Investigating Polar Exploration Rover (VIPER)
2024,CA,CA-16,The Aerospace Corporation,80ARC020F0034 Modification P00006,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 16)",10/25/2023,07/31/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$203,012","$203,012",541715,,,,The contractor shall provide contamination control expertise and other technical support to the Volatiles Investigating Polar Exploration Rover (VIPER) mission Systems Engineer.
2024,CA,CA-34,Cal State La University Auxiliary Services Inc,80NSSC24K0242 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"LOS ANGELES, CA (District 34)",11/27/2023,10/29/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Hispanic Servicing Institution, Minority Institution, Nonprofit Organization, State Controlled Institution of Higher Learning","$79,989","$79,989",[None Indicated],,,,"22-cssfp22-0006, VIPER rocks!"
2024,CA,CA-28,California Institute Of Technology,80NM0020F0049 Modification P00013,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",04/22/2024,09/29/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$85,000",$0,541715,,,,JPL support to the Volatiles Investigating Polar Exploration Rover (VIPER) project (40-108723)
2024,CA,CA-28,California Institute Of Technology,80NM0020F0055 Modification P00009,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",05/08/2024,06/23/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$160,664",$0,541715,,,,Ind services in support of the VIPER mission (91-108238)
2024,CA,CA-16,Bay Area Environmental Research Institute,80NSSC21M0066 Modification P00006,NSSC - NASA Shared Services Center,"MOFFETT FIELD, CA (District 16)",05/14/2024,12/31/2025, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$237,456",$0,[None Indicated],,,,Volatiles Investigating Polar Exploration Rover VIPER
2024,CA,CA-28,California Institute Of Technology,80NM0020F0049 Modification P00014,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",06/05/2024,09/30/2025,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,541715,,,,JPL support to the Volatiles Investigating Polar Exploration Rover (VIPER) project (40-108723)
2024,CA,CA-28,California Institute Of Technology,80NM0020F0055 Modification P00010,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",06/06/2024,08/25/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,541715,,,,Ind services in support of the VIPER mission (91-108238)
2024,CA,CA-28,California Institute Of Technology,80NM0020F0049 Modification P00015,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",07/17/2024,09/30/2025,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$31,000",$0,541715,,,,JPL support to the Volatiles Investigating Polar Exploration Rover (VIPER) project (40-108723)
2024,CA,CA-16,The Aerospace Corporation,80ARC020F0034 Modification P00007,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 16)",07/24/2024,08/31/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,541715,,,,The contractor shall provide contamination control expertise and other technical support to the Volatiles Investigating Polar Exploration Rover (VIPER) mission Systems Engineer.
2024,CA,CA-16,The Aerospace Corporation,80ARC020F0034 Modification P00008,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 16)",08/21/2024,09/30/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,541715,,,,The contractor shall provide contamination control expertise and other technical support to the Volatiles Investigating Polar Exploration Rover (VIPER) mission Systems Engineer.
2024,CA,CA-28,California Institute Of Technology,80NM0020F0055 Modification P00011,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",08/21/2024,11/03/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,$0,541715,,,,Ind services in support of the VIPER mission (91-108238)
2024,CA,CA-16,The Aerospace Corporation,80ARC020F0034 Modification P00009,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 16)",09/19/2024,09/30/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,541715,,,,The contractor shall provide contamination control expertise and other technical support to the Volatiles Investigating Polar Exploration Rover (VIPER) mission Systems Engineer.
2024,CT,CT-01,"Space Electronics, Llc",80NSSC21P1346 Modification P00003,NSSC - NASA Shared Services Center,"BERLIN, CT (District 01)",08/21/2024,12/31/2024,"Purchase Order, Firm Fixed Price","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Partnership Or Limited Liability Partnership",$0,$0,541715,,80NSSC21753647Q,,"Measure mass properties at the Johnson Space Center of the VIPER surface segment, providing the measurement systems, fixturing and personnel required to measure weight, center-of-gravity and moments-of-inertia."
2024,MD,MD-07,"Johns Hopkins University, The",80NSSC22K0535 Modification P00001,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",12/18/2023,01/25/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$182,558",$0,[None Indicated],,,,A geophysical traverse at the lunar south pole with the VIPER accelerometers
2024,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC24F0065 Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",02/28/2024,09/30/2025,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization","$35,000","$66,445",541715,,80MSFC20D0004,,Volatiles Investigating Polar Exploration Rover (VIPER) mission VIPER Review Team (VRT) support under ardes II 80msfc20d0004
2024,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC23F0067 Modification P00003,MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",05/22/2024,09/30/2024,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization","$100,000",$0,541715,,,,Johns Hopkins University Applied Physics Laboratory (JHU/APL) supports the Volatiles Investigating Polar Exploration Rover (VIPER) science and science operations
2024,MD,MD-07,"Johns Hopkins University, The",80NSSC22K0533 Modification P00002,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",05/30/2024,04/25/2025,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$125,941",$0,[None Indicated],,,,Modeling active volatile sources and transport during the VIPER mission
2024,MD,MD-07,"Johns Hopkins University, The",80NSSC22K0535 Modification P00002,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",06/12/2024,01/25/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$117,695",$0,[None Indicated],,,,A geophysical traverse at the lunar south pole with the VIPER accelerometers
2024,MD,MD-03,"Johns Hopkins University Applied Physics Laboratory Llc, The",80MSFC23F0067 Modification P00004,MSFC - Marshall Space Flight Center,"LAUREL, MD (District 03)",09/04/2024,03/31/2025,"Delivery Order, Cost Plus Fixed Fee","Non-Profit Institutions - Limited Liability Corporation, Other Not For Profit Organization",$0,$0,541715,,,,Johns Hopkins University Applied Physics Laboratory (JHU/APL) supports the Volatiles Investigating Polar Exploration Rover (VIPER) science and science operations
2024,MN,MN-03,"Proto Labs, Inc.",80JSC021P0002 Modification P00009,JSC - Johnson Space Flight Center,"MAPLE PLAIN, MN (District 03)",06/11/2024,12/30/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$-800,$-800,332312,,80JSC020Q0018,,Eo14042 VIPER fabrication services
2024,OH,OH-07,"Hx5,, Llc",80GRC021F0071 Modification P00012,GRC - Glenn Research Center,"CLEVELAND, OH (District 07)",07/30/2024,12/22/2023,"Delivery Order, Cost Plus Fixed Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, SBA Certified 8A Program Participant, Service Related Disabled Veteran Owned Business, Subchapter S Corporation, Women Owned, Women Owned Small Business",$-189,$0,541715,,,,Eo14042 ..VIPER edu manufacture - mechanisms
2024,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00009,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",11/01/2023,12/15/2023,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,541715,,,,Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
2024,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00010,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",11/28/2023,07/31/2024,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,541715,,,,Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
2024,PA,PA-12,"Astrobotic Technology, Inc.",80JSC020F0220 Modification P00020,JSC - Johnson Space Flight Center,"PITTSBURGH, PA (District 12)",01/17/2024,10/31/2026,"Delivery Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization",$0,"$-5,000,000",481212,,80HQTR18R0011R,,Volatiles Investigating Polar Exploration Rover (VIPER) delivery task order 20a
2024,PA,PA-12,"Astrobotic Technology, Inc.",80JSC020F0220 Modification P00021,JSC - Johnson Space Flight Center,"PITTSBURGH, PA (District 12)",01/17/2024,10/31/2026,"Delivery Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","$6,320,795",$0,481212,,80HQTR18R0011R,,Volatiles Investigating Polar Exploration Rover (VIPER) delivery task order 20a
2024,PA,PA-12,"Astrobotic Technology, Inc.",80JSC020F0220 Modification P00018,JSC - Johnson Space Flight Center,"PITTSBURGH, PA (District 12)",04/12/2024,04/30/2025,"Delivery Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization",$0,$0,481212,,80HQTR18R0011R,,Volatiles Investigating Polar Exploration Rover (VIPER) delivery
2024,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00011,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",04/19/2024,08/05/2024,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$133,076","$133,076",541715,,,,Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
2024,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00012,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",07/09/2024,12/31/2024,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,541715,,,,Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
2024,PA,PA-12,"Astrobotic Technology, Inc.",80JSC020F0220 Modification P00019,JSC - Johnson Space Flight Center,"PITTSBURGH, PA (District 12)",07/10/2024,04/30/2025,"Delivery Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization",$0,"$64,615",481212,,80HQTR18R0011R,,Volatiles Investigating Polar Exploration Rover (VIPER) delivery
2024,TX,TX-36,Sanmina Corporation,80JSC024PA003 Modification 0 (Base Record),JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",11/09/2023,11/15/2023,"Purchase Order, Firm Fixed Price","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$114,000","$114,000",334511,,80JSC024PA003,,Volatiles Investigating Polar Exploration Rover VIPER - camera control unit (CCU) - micro camera main mechanical assembly
2024,TX,TX-14,Windhover Labs Llc,80NSSC21C0594 Modification P00003,NSSC - NASA Shared Services Center,"LEAGUE CITY, TX (District 14)",03/13/2024,03/31/2026,"Definitive Contract, Firm Fixed Price","Veteran Owned Small Business,Small Business Innovative Research,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$433,970","$433,970",541715,,,,VIPER command and telemetry communications integration & test
2024,TX,TX-36,Acoustic Research Systems Llc,80JSC022PA003 Modification P00006,JSC - Johnson Space Flight Center,"HOUSTON, TX (District 36)",03/25/2024,12/31/2024,"Purchase Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership, Self Certified Small Disadvantaged Business",$0,$0,541380,,80JSC022R0001,,Volatiles Investigating Polar Exploration Rover (VIPER) acoustic testing services (ats).
